id,title,kind_id,production_year,Rating,Action,Adult,Adventure,Animation,Biography,Comedy,Commercial,Crime,Documentary,Drama,Erotica,Experimental,Family,Fantasy,Film-Noir,Game-Show,Hardcore,History,Horror,Lifestyle,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Sex,Short,Sport,Talk-Show,Thriller,War,Western,Budget,currency,votes,RatingN,votesN,gsgross,gs_currency,gs_country
3706380,The Calcium Kid,1,2004,5.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4153,5.6,4153,-1,-1,-1
2748796,All Dogs Go to Heaven 2,1,1996,5.4,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,4151,5.4,4151,-1,-1,-1
3745526,The Island of Dr. Moreau,1,1977,5.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6000000,$,4151,5.9,4151,-1,-1,-1
3724869,The Extra Man,1,2010,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,$,4149,5.9,4149,-1,-1,-1
3899706,Wassup Rockers,1,2005,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4149,6,4149,-1,-1,-1
3818223,Thirty Seconds Over Tokyo,1,1944,7.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,4148,7.5,4148,4471000,$,USA
3878079,Van God los,1,2003,7.2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1027000,EUR,4148,7.2,4148,-1,-1,-1
2981502,Dondurmam Gaymak,1,2006,6.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4147,6.7,4147,-1,-1,-1
3663446,Surf -1zis Must Die,1,1987,3.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4147,3.5,4147,-1,-1,-1
3209204,Jimi: All Is by My Side,1,2013,5.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4145,5.6,4145,-1,-1,-1
3540068,Reh-1a Hai Terre Dil Mein,1,2001,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4145,7.5,4145,-1,-1,-1
3691557,The Adventures of Pinocchio,1,1996,5.3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25000000,$,4145,5.3,4145,-1,-1,-1
3738910,The Haunted Palace,1,1963,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4145,6.8,4145,-1,-1,-1
3648110,Steve Jobs: The Man in the Machine,1,2015,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4144,6.8,4144,-1,-1,-1
3167319,Iceman,1,1984,6.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,4143,6.1,4143,-1,-1,-1
3914111,White Water Summer,1,1987,6.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4143,6.2,4143,-1,-1,-1
2856398,Bumer,1,2003,7.3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000,$,4142,7.3,4142,-1,-1,-1
3299733,Les roseaux sauvages,1,1994,7.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4142,7.6,4142,-1,-1,-1
3850340,Tunnel Rats,1,2008,4.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8000000,$,4142,4.7,4142,-1,-1,-1
3875539,Uçurtmayi Vurmasinlar,1,1989,8.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4141,8.5,4141,-1,-1,-1
3086989,Get on the Bus,1,1996,6.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400000,$,4140,6.8,4140,-1,-1,-1
3741625,The Horseman,1,2008,6.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,4140,6.6,4140,-1,-1,-1
3847987,"Truth or Consequences, N.M.",1,1997,6.3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,-1,4140,6.3,4140,-1,-1,-1
3896125,Wal-Mart: The High Cost of Low Price,1,2005,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,$,4140,6.8,4140,-1,-1,-1
3170905,Il cartaio,1,2004,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2000000,EUR,4138,4.9,4138,-1,-1,-1
3405427,-1e-ga sal-in-beom-i-da,1,2012,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,4138,7.1,4138,-1,-1,-1
3459419,Oscar,1,1967,7.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4138,7.6,4138,-1,-1,-1
3756625,The Lost Skeleton of Cadavra,1,2001,7.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40000,$,4138,7.1,4138,-1,-1,-1
2706332,A Bucket of Blood,1,1959,6.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,$,4137,6.8,4137,-1,-1,-1
3779756,The Puffy Chair,1,2005,6.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15000,$,4137,6.6,4137,-1,-1,-1
3338401,Main Hoon Shahid Afridi,1,2013,7.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90000000,PKR,4135,7.8,4135,-1,-1,-1
3338401,Main Hoon Shahid Afridi,1,2013,7.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000000,PKR,4135,7.8,4135,-1,-1,-1
3473778,Pariah,1,2011,7.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4135,7.2,4135,-1,-1,-1
3743537,The Importance of Being Earnest,1,1952,7.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4135,7.7,4135,-1,-1,-1
3747729,The Killer Elite,1,1975,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,4135,6,4135,-1,-1,-1
2725028,A tanú,1,1969,8.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4134,8.6,4134,-1,-1,-1
3229973,Keep the Lights On,1,2012,6.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,4134,6.3,4134,-1,-1,-1
2841406,Boo,1,2005,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4133,4.3,4133,-1,-1,-1
3271864,La Sortie de l'Usine Lumière à Lyon (le Premier Film),1,1895,6.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,4133,6.9,4133,-1,-1,-1
3637160,Speechless,1,1994,5.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,4133,5.7,4133,-1,-1,-1
2816917,Best of the Best II,1,1993,5.4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,4132,5.4,4132,-1,-1,-1
3781249,The Rapture,1,1991,6.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4132,6.4,4132,-1,-1,-1
3394699,Music from Another Room,1,1998,6.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,4131,6.5,4131,-1,-1,-1
3576554,Sat sau ji wong,1,1998,6.2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,4131,6.2,4131,-1,-1,-1
3600388,Sharkwater,1,2006,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4131,8,4131,-1,-1,-1
3183549,Indian Summer,1,1993,6.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9000000,$,4130,6.4,4130,-1,-1,-1
3434241,Nunta muta,1,2008,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,4129,8,4129,-1,-1,-1
3685955,TerrorVision,1,1986,5.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,4129,5.6,4129,-1,-1,-1
3330626,Lust och fägring stor,1,1995,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,-1,4128,7,4128,-1,-1,-1
2893891,Citizen Toxie: The Toxic Avenger IV,1,2000,6.4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,500000,$,4126,6.4,4126,-1,-1,-1
3005681,El cantante,1,2006,5.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4126,5.4,4126,-1,-1,-1
3193320,Is Anybody There?,1,2008,6.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4126,6.8,4126,-1,-1,-1
3007921,El habitante incierto,1,2004,6.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,4125,6.9,4125,-1,-1,-1
3838249,Town & Country,1,2001,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90000000,$,4124,4.4,4124,-1,-1,-1
3372657,Mio min Mio,1,1987,6.5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55000000,SEK,4123,6.5,4123,-1,-1,-1
2986530,Dr. Phibes Rises Again,1,1972,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4122,6.4,4122,-1,-1,-1
3569682,Sairat,1,2016,8.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,4119,8.8,4119,-1,-1,-1
3738563,The Harder They Come,1,1972,7.1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4119,7.1,4119,-1,-1,-1
3412407,Necronomicon,1,1993,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,$,4118,5.7,4118,-1,-1,-1
3672288,Tai Chi 0,1,2012,6.1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4117,6.1,4117,-1,-1,-1
3765440,The More the Merrier,1,1943,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,4117,8,4117,-1,-1,-1
3523344,Qiu Ju da guan si,1,1992,7.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4116,7.6,4116,-1,-1,-1
2785991,Atrocious,1,2010,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,4115,5.1,4115,-1,-1,-1
3769280,The Ninth Configuration,1,1980,7.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,4115,7.2,4115,-1,-1,-1
3209434,Jimmy's Hall,1,2014,6.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4114,6.7,4114,-1,-1,-1
2980359,Don't Bother to Knock,1,1952,6.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,4110,6.9,4110,1500000,$,USA
3152927,How to Eat Fried Worms,1,2006,5.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4110,5.4,4110,-1,-1,-1
3154308,Hua Mulan,1,2009,6.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12000000,$,4110,6.8,4110,-1,-1,-1
3174900,Ils se marièrent et eurent beaucoup d'enfants,1,2004,6.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4110,6.6,4110,-1,-1,-1
3267783,La noche del terror ciego,1,1972,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4110,6.2,4110,-1,-1,-1
3555517,Rocky Handsome,1,2016,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,300000000,INR,4110,7,4110,-1,-1,-1
3095347,Go West,1,1940,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,4109,6.9,4109,-1,-1,-1
3599602,Shanghai Surprise,1,1986,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17000000,$,4109,3,4109,-1,-1,-1
3711989,The Concorde... Airport '79,1,1979,4.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14000000,$,4109,4.3,4109,6500000,$,USA
3893534,Vuk,1,1981,8.4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4109,8.4,4109,-1,-1,-1
2707424,A Christmas Horror Story,1,2015,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4108,5.6,4108,-1,-1,-1
3309374,Limo-1ta,1,2015,7.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4108,7.7,4108,-1,-1,-1
3607352,Shoulder Arms,1,1918,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,4108,6.8,4108,-1,-1,-1
2827191,Biruma no tategoto,1,1956,8.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,4107,8.1,4107,-1,-1,-1
3719912,The Doctor,1,1991,6.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4106,6.9,4106,-1,-1,-1
3569858,Sakar Sakir,1,1977,8.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4102,8.1,4102,-1,-1,-1
3213925,Joshua Tree,1,1993,5.7,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9000000,$,4101,5.7,4101,-1,-1,-1
3481148,Peeples,1,2013,5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15000000,$,4101,5.3,4101,-1,-1,-1
2888930,Chosen,1,2001,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,4099,7,4099,-1,-1,-1
3569149,Sai yau gei: Yut gwong bou haap,1,1995,7.9,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,4099,7.9,4099,-1,-1,-1
2701151,4:44 Last Day on Earth,1,2011,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,4098,4.5,4098,-1,-1,-1
2752297,Alone,1,2007,6.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,4098,6.6,4098,-1,-1,-1
3838199,Tower Block,1,2012,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,4098,5.9,4098,-1,-1,-1
3015493,Elvis and A-1belle,1,2007,7.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,4097,7.4,4097,-1,-1,-1
3552777,Road to Morocco,1,1942,7.4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,4097,7.4,4097,-1,-1,-1
3715028,The Curse of the Cat People,1,1944,6.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,$,4096,6.9,4096,-1,-1,-1
3713248,The Country Girl,1,1954,7.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4095,7.3,4095,6500000,$,USA
2831575,Blacula,1,1972,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,500000,$,4094,5.6,4094,-1,-1,-1
3067116,Frankie Go Boom,1,2012,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4094,5.9,4094,-1,-1,-1
3301595,Let It Be,1,1970,7.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4092,7.8,4092,-1,-1,-1
3872274,Unutursam Fisilda,1,2014,7.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4092,7.5,4092,-1,-1,-1
3932471,Yazi Tura,1,2004,7.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440000,EUR,4092,7.7,4092,-1,-1,-1
3389131,Mr. and Mrs. Iyer,1,2002,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4091,8,4091,-1,-1,-1
3912880,Whisky,1,2004,7.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,$,4090,7.2,4090,-1,-1,-1
3732421,The Ghost and Mr. Chicken,1,1966,7.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,700000,$,4089,7.4,4089,-1,-1,-1
3284406,Le capital,1,2012,6.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4088,6.5,4088,-1,-1,-1
3655895,Styria,1,2014,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3000000,$,4088,6.8,4088,-1,-1,-1
2860553,Bye Bye Love,1,1995,6.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4087,6.1,4087,-1,-1,-1
2865474,Camp Takota,1,2014,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4087,6.9,4087,-1,-1,-1
2993771,Durak,1,2014,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4086,8,4086,-1,-1,-1
3233117,Khumba,1,2013,5.8,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,$,4085,5.8,4085,-1,-1,-1
2745423,Albatross,1,2011,6.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4083,6.4,4083,-1,-1,-1
3820512,Thr3e,1,2006,5.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2400000,$,4083,5.1,4083,-1,-1,-1
3951528,Última Parada 174,1,2008,7.1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,4083,7.1,4083,-1,-1,-1
3014893,Ellie Parker,1,2005,5.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4082,5.7,4082,-1,-1,-1
3083563,Gei ba ba de xin,1,1995,6.6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4082,6.6,4082,-1,-1,-1
3815103,The Zookeeper,1,2001,7.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6000000,$,4081,7.6,4081,-1,-1,-1
3044032,Faust,1,2011,6.6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000,EUR,4080,6.6,4080,-1,-1,-1
3566369,S.F.W.,1,1994,5.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4079,5.9,4079,-1,-1,-1
3155412,Hum Saath-Saath Hain: We Stand United,1,1999,6.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4078,6.2,4078,-1,-1,-1
2717204,A Merry Friggin' Christmas,1,2014,5.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4076,5.1,4076,-1,-1,-1
3133242,Herz aus Glas,1,1976,7.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,4076,7.2,4076,-1,-1,-1
3616594,Six Men Getting Sick,1,1966,5.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200,$,4076,5.7,4076,-1,-1,-1
3400489,My Science Project,1,1985,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,4075,6,4075,-1,-1,-1
